,deg_1_lob,cc_1_lob,ne_1_lob,deg_2_lob,cc_2_lob,ne_2_lob,deg_3_lob,cc_3_lob,ne_3_lob,deg_4_lob,cc_4_lob,ne_4_lob,deg_5_lob,cc_5_lob,ne_5_lob,deg_7_lob,cc_7_lob,ne_7_lob,deg_8_lob,cc_8_lob,ne_8_lob,deg_10_lob,cc_10_lob,ne_10_lob,deg_11_lob,cc_11_lob,ne_11_lob,deg_12_lob,cc_12_lob,ne_12_lob,deg_13_lob,cc_13_lob,ne_13_lob,deg_14_lob,cc_14_lob,ne_14_lob,id
26,2108.4740267728616,0.9166278964707146,346.8016272561427,2572.4155881371926,0.8811172694147208,838.2469963397168,4454.596660160182,0.9229042003385153,2006.578464429504,3302.4063949915967,0.9650177140122069,717.2280734188294,431.5586021756423,1.0,206.38204987855366,475.1153968599177,0.8885957433208501,124.04496324275557,355.4365914521413,0.8476303785279601,89.24134541823244,389.6388804289443,1.0,184.8219812632209,1873.4533154183673,0.943378902450313,401.03675595625714,3681.728826933548,1.0,1492.8781908202216,3370.7847663599778,1.0,1139.87699280254,1957.649443675224,0.8659120581427875,348.6736305831149,2.0
27,2248.103945990208,0.7956307625303886,394.7743045999186,2579.2665941179594,0.9540597868640154,897.4816817119024,3143.963479962175,0.7514328008157249,1337.221467747292,2423.3093771968893,0.8918960887447405,519.7532564217114,501.4813837480859,0.8812624474979467,239.5708504370106,464.4988320446524,0.7740415935299368,131.70507696763283,443.4217468475257,0.7339128420114565,98.54273669508628,522.4075691563405,0.8973745904409987,242.93962384363857,2660.5407518819356,0.9104571802087905,584.5567869903697,3384.606343866205,1.0,1429.443753966143,3649.924842185524,0.94312911762388,1300.8248015790318,2361.6714485918633,0.8057214983548578,399.03786344459934,3.0
28,1157.5191428947983,0.5674921733682592,187.77412681617133,2595.6109560947843,1.0,898.4059626729806,6313.191833764162,1.0,2575.876256283031,1243.7024543469788,0.8535894353716684,267.48567627672986,622.921084661032,1.0,295.8991144204407,1618.0395668902343,1.0,447.5210365244213,1735.381885162242,1.0,461.7592699815019,614.7151999886203,0.9999999999999999,291.62600917005255,1171.9469869429242,0.8182716325428285,253.59077788056453,4856.310819931481,1.0,1944.25167997988,3046.3078791322623,1.0,1034.7663809386395,1175.5382484350605,0.6718427864051377,188.9406921035277,3.0
29,1537.5092163531883,0.7243760316519006,255.22515145259777,3055.949598409513,1.0,1040.6122532535087,4541.462876276597,1.0,1668.9529106591358,2505.451805931146,0.9848426469454234,553.2074289332127,533.5357570427649,1.0,254.0702677781565,1245.5671102328047,1.0,307.28779232989683,1201.9615749475665,1.0,281.62049373813744,561.5659433840647,1.0,265.1541302531757,2051.260781185025,0.9555795004996254,480.87992538082904,3306.439857427665,1.0,1362.325034153638,2930.9230025840125,1.0,971.6222272345376,1446.7414635081416,0.7015170585914361,211.72823641191397,3.0
30,1579.5651802487912,0.8664174752541297,265.29256947594945,2671.6963070249485,0.8,841.7781520961889,3144.3622859347424,1.0,1175.5677435104021,2493.712328503063,0.9765814214567562,535.841019508667,494.007290738896,1.0,232.93265018017144,1190.4047564525863,1.0,318.36583641921055,1153.9427725419373,1.0,306.68023714010496,526.6497066924967,1.0,245.65182818597856,1787.7178506714292,0.9204519776220447,391.13806681193324,3459.508699068741,1.0,1340.880624723732,1584.6722256730752,0.5891638323242328,516.4476359071849,1320.4460011107878,0.9105993268927679,218.72494742871686,3.0
31,2983.3058413829162,0.9297818996657509,489.5060872346976,3494.937400495299,1.0,1181.333646872565,3318.02648416754,1.0,1264.5988884194378,2056.938351620278,0.9385444249381538,472.7350250707276,465.9988303124802,1.0,208.36154028546332,1320.959523587407,1.0,334.3192783055735,1147.0743754809987,1.0,284.90998190562743,441.4921883948968,1.0,211.4661590218655,1562.1662535413975,0.9342999388813578,359.940818837852,3349.0614628528265,1.0,1286.381610331965,2984.5299728503182,1.0,1039.7643476733476,2553.7818983517495,0.9188671988570424,459.5010000069178,3.0
32,2077.332099067237,0.8753895553674159,368.08996399159366,3462.9367440814867,1.0,1129.2958168076511,1944.2229452925715,0.825984304851877,742.8938857912098,2107.7322712337063,0.9556459979830466,473.993137518433,518.5621925332,1.0,242.83460496484375,665.9231854960973,0.7649705805636372,180.0107133817887,729.3854612078349,0.7504423335421188,181.38887446097237,520.2325054590303,0.8783923695247471,248.36456429822368,1967.6443980058514,0.8781218061311429,433.42447924715793,1648.1600145119469,0.6207789814332934,599.0451051525691,2797.8040774753417,1.0,937.6807325451803,2097.758628821193,0.9047296822890055,372.8360220229171,3.0
33,1347.2302139588203,0.9193070380147826,246.64149569740394,2680.261745107735,1.0,866.0936654024741,266.060483752204,0.0,88.6868279174065,2238.6731271785434,0.9797603720935074,521.7841571837185,281.1260937208963,1.0,134.30724006149734,689.9322462806382,1.0000000000000002,165.31190282054558,741.9214936997025,1.0,178.4951002182907,312.23309032852205,1.0,148.88594846681224,2300.2653664151203,0.9440906469710472,515.7574328930709,1338.1035457970459,0.8557448494219995,542.4639161660173,2154.510451052237,1.0,713.7915283225807,1577.11007116393,0.8592107403977532,295.36912127521464,3.0
34,2804.983717070481,0.8651581706118101,469.11660137112284,3553.914645384574,1.0,1158.9865422101625,3282.792364050407,0.8917539361831532,1463.9076302846024,2368.216618778472,0.9326195661961579,527.7828544149359,449.1477428702987,1.0,211.6360768631469,865.9506395812392,1.0,218.89674304414197,979.035584363357,1.0,251.39501638391306,473.3008182239082,0.8847590085649194,227.49998551092605,2593.391658243347,0.9346879488467922,563.7637515612001,3760.54693199366,1.0,1490.2840728697329,2881.5072181501027,1.0,881.385399342504,3084.470666981317,0.8598122500776794,506.1661418172435,3.0
35,1959.7457891133736,0.8090918021164694,335.92586030245235,4320.410715813168,1.0,1455.4090154137734,209.22709279233968,0.0,86.79396692076119,3104.692754254504,0.9824490904141532,688.1886678684414,264.64302816993137,1.0,120.05979221012248,865.1179663101685,0.649575413931819,207.8472875580476,1105.9650182029661,0.9145065785491726,262.2209909995298,228.07052944745925,1.0,102.28310681125338,1768.403036460827,0.9634613415036299,388.8002049752628,3218.96525217901,1.0,1204.046305015356,4368.228720940876,1.0,1512.3848820051246,1267.3574073050577,0.8273551483897269,203.93314314638502,3.0
36,1352.9824009142142,0.8657619714965045,223.39424530004365,2719.595948297606,1.0,888.8637792202042,4700.182938606111,1.0,1916.7857822668382,1421.4922776309286,0.9402103165932895,319.97291421144985,442.06213691907817,1.0,208.36288844161447,1230.7323357754283,1.0,316.09919189709933,1216.4899508397655,1.0,301.2293880801926,448.79799463792375,1.0,215.2642483231844,1348.3444918583727,0.922006693326506,300.8846457197185,4585.514265473114,1.0,1849.5005843915696,2849.210972485958,1.0,982.0747481022621,1375.3058472682433,0.8202971993039266,230.79175154202332,3.0
37,309.5990036153447,0.449000077493259,52.8774480199572,802.4377277611145,0.47029557890974943,243.7754218365075,3687.9442914165334,1.0,1445.981418327472,3277.610495479852,0.936507162364911,760.9590871741078,380.0198806326583,1.0,180.73937826037957,1236.4581138572596,0.9648964407368616,325.65071668961065,855.6772773462259,0.931579468503353,207.79853521220835,448.85648863169945,0.9139913133500912,209.1349885816151,2551.6551263308493,0.9070629551110861,578.9181461514693,4537.649849075742,1.0,1766.4460796642231,932.7586592692417,0.0,233.1896648172983,324.24027626386726,0.37244697653925996,47.869981451017196,3.0
38,719.1189811444904,0.7371686744006304,113.93212748872966,959.3224467381646,0.6,244.92281990632137,3412.5689238230084,1.0,1380.8331517642735,2454.236818692532,1.0,582.2771223891233,426.7134319581926,1.0,203.6865985345829,678.4246264981206,0.847622436707425,173.55067644782432,1233.5161573287758,1.0,307.51979845940633,593.9729562290739,0.8605948465339257,281.3199372720624,2218.676134710619,0.931676043987241,508.52769951568797,2160.41238402582,0.75,883.7853681761862,1136.6822772222952,0.4456900301508188,359.9783040535589,498.72526519551025,0.5531200325281778,65.72272097505896,3.0
39,1759.981947207908,0.8859495247463539,315.2751350118237,1248.8530327320198,0.440748782502955,450.91206712087643,5475.604288135728,1.0,2067.1784850745034,2161.5496366768252,0.9189049159105279,458.68986814212764,294.813910932189,1.0,139.62778460551502,825.8279092393656,1.0,215.46817245648973,914.1861596403451,1.0,230.73342864962936,415.6803074340807,0.8822160104848917,198.53876866737968,2433.1028471928885,0.8358068148149558,540.9547818442298,1759.3672012748552,0.6234342116454645,628.2983584713436,953.9628858550786,0.6,242.29316413980467,1991.68276814256,0.8898556068921437,338.47140919207567,3.0
40,2640.5694218663925,0.8413696052007794,460.42812390404924,8436.950313697458,1.0,2563.8516054155016,5883.782593812492,1.0,2212.150706524003,5915.602387244498,0.9931834245550457,1198.2615660030008,421.17839314767525,1.0,196.12627663911493,1424.8008480400172,0.7926944267806205,377.45931657632315,1295.6817345353004,0.8928196931716151,308.92548984868284,377.53054921826947,0.8921881088693688,180.05826916125807,4816.283293655721,0.9710640621558222,1100.981540835,5524.612628033214,1.0,2116.8488939141835,9696.301986417493,1.0,3163.746255130251,2510.459298096114,0.8234251551546617,410.84695581362536,3.0
41,2786.673606627584,0.9070777307624396,495.9929803916303,3907.616376571724,0.9352872575681646,1237.9810834385191,3731.787006526102,1.0,1484.8222587083856,2168.745553499006,0.9250772383953942,491.54745598896017,475.4312890124346,1.0,225.82705823026907,1165.994790893252,1.0,291.4890089270738,1096.1925492388254,1.0,272.18454881405256,365.80122298836824,0.9001444911334432,175.24863249826936,1675.5319059713593,0.9308907845423585,375.0661200042125,3886.4680201160145,1.0,1585.1356891099845,3384.033133487712,1.0,1100.965181324664,2902.7760955524263,0.8959396814410348,509.3805494760487,3.0
42,2057.4157469637507,0.984232048604238,346.642011850887,3778.914722344021,1.0,1253.4244252576877,792.7633652042207,0.0,315.5856393135999,2451.382479140067,0.8296878791691696,564.0681309807909,252.85985401611725,1.0,104.1288993511141,770.4393178330967,1.0,196.46634544845602,1106.628268392005,1.0,251.77282054626977,12.201497492006443,0.5722789729648685,5.716328390743586,620.0645781826905,1.0,114.7127731089949,2562.6384967420154,1.0,917.2091796394502,2712.559045631662,1.0,859.3172102116698,1606.0273854598302,0.9377226109844915,264.27640672317654,3.0
43,1547.8592029050806,0.918451475917211,251.88822449160924,1845.0098194917714,1.0,613.5615869146454,4926.385026347798,1.0,1936.3601527248927,1256.210429929897,0.9510138230952268,255.54538143165448,137.3637671570144,1.0,66.137055249938,445.2563682263916,0.9556999081071943,108.78281983830558,524.9113280718324,0.95821663324708,134.9388334103867,176.06868089043385,0.8963943992187524,84.29954625340184,2501.7800303928834,0.910395802781827,528.2241384621004,5179.292214400484,1.0,2103.48150714256,3240.5124046094174,1.0,1082.4826669514534,1727.153766804086,0.9333708096529576,306.5955113543066,4.0
44,1820.9009060598655,0.9190016820033631,313.35641567907254,3192.655054559861,1.0,1065.6957213163303,4519.34889301405,1.0,1680.497656591432,1791.4792666013232,0.9367940957627463,389.86389231524583,234.07474892996055,1.0,111.02243060728213,460.62081048094853,1.0,108.30483382734647,714.1250446821078,1.0,178.0473400237312,339.19332479052565,0.8574009059741455,157.4960171418245,1567.220024156143,0.9076261844515651,303.2106044379614,4887.07590169107,1.0,1870.0564588890295,5449.884190794261,1.0,1821.469322736169,1865.2008099035913,0.9406918992808152,317.14221047574665,4.0
45,1064.4076033757738,0.8654945466888805,183.0671729703831,3031.1720353716423,1.0,981.4235810382645,7228.691205876245,1.0,2946.49722123077,1796.6918347067415,0.911390348554474,400.3389853303498,142.4902184611013,1.0,65.7322691714241,520.1729447667515,1.0,119.9110075587299,463.4898268817604,1.0,110.62715211507437,190.29709439213093,0.8415011803266844,87.69524149364022,2385.5011579918764,0.9088922567586688,522.4901846738703,5363.915447942041,0.0,2412.580865031106,4252.8912163465,1.0,1425.8653671072952,1711.571131711369,0.9652219162447448,313.5995707246224,4.0
46,1089.7383162678016,0.9217694929644785,189.15718948539094,2190.1423897013997,1.0,744.2143432631714,5748.79913735251,0.8145232395444174,2349.0352187070857,1929.6172873512446,0.8916115996009842,425.95836823195543,154.40131029840424,1.0,66.2064071061107,451.1311479285735,1.0,109.90258860034568,604.7816791026771,1.0,138.09023310715708,226.0805230738534,1.0,98.15968346725928,2517.089487869537,0.9299667732072108,518.8752998687894,6866.459870475317,0.8720270269568184,2951.0012237181454,4402.858557703899,1.0,1603.916347603133,1795.562630930535,0.8825346714786675,324.5286013113013,4.0
47,1807.8874196879717,0.8837218459614508,312.3078096290968,2395.4916470996154,1.0,813.1510485183283,3813.8937908316866,0.8607517279693282,1635.7282074668392,1423.4601918907092,0.9228652558913303,323.21681731090405,218.43398070839706,1.0,101.83592866658968,472.5586292555339,1.0,109.86241734753867,377.19712150395577,1.0,86.8976100792341,207.29335515005133,1.0,97.26367913656395,1532.7580934844334,0.881130490975577,357.0555304962543,3503.800160191111,1.0,1439.1192307308484,2411.848164297715,1.0,825.6727645185853,1505.381310701691,0.9119252531285771,259.19741702958163,4.0
48,1494.6293154538464,0.8856071825964148,248.23746286774482,2850.3301519716565,1.0,959.336741755004,5922.895327234843,1.0,2297.566156076739,3375.9424245767477,0.9451489597466131,714.5717617742116,111.95226488520144,1.0,51.66555054962372,492.4147394050572,1.0,119.10823525563634,506.7384532429927,0.9119043055932907,118.02584238706166,128.7100273072322,0.8544913896247865,60.46196741949721,3154.106812292086,0.9398635309342224,692.7101403507597,4283.358127668052,1.0,1670.3450205449371,3021.734632557992,1.0,948.5838537681668,1718.9016071154779,0.9065539279196315,313.59006850737757,4.0
49,2300.3374930094637,0.9134680854562731,412.6959726610412,1904.912404848056,1.0,649.6111553417342,3506.6108589053647,1.0,1352.8854678019552,1590.9390578749344,0.9582340653182124,344.6142567975137,318.7749156161514,1.0,148.2983917983966,482.88078910623256,1.0,113.8674715631711,568.0001041174836,1.0,133.81026668707602,302.53707775583723,1.0,145.13526307389174,1991.3280498420656,0.9344756356424734,422.1080312482322,3598.4461994916555,1.0,1461.0478777078602,2273.4731348434766,1.0,784.2221466201343,1965.9133429868305,0.9357217148414955,342.70969132823035,4.0
50,1943.5848355468202,0.9129221087016671,321.29754245283954,5722.755246472209,1.0,1882.2258017569177,7299.293046964318,0.7861091180991665,3042.386629083989,3834.402621355186,0.9256040914528268,838.858967273122,172.18829204611532,0.9999999999999999,76.5714680849156,652.5380560898199,0.9666912612260411,152.08677274317466,526.1299752120565,1.0,120.29448250147108,208.04624879392728,0.5484959488906844,94.27122700882569,2814.172038058896,0.9194715915477291,637.983096962384,8539.689029393136,0.7776321902254202,3654.7020529463953,6861.067543584395,1.0,2039.9928031816605,1376.0456282755324,0.9202843347667456,237.67836169639483,4.0
51,1629.228816226853,0.930034583109506,271.5576346094991,2579.9857248017443,1.0,879.6257680735656,4655.636294804717,1.0,1833.9991767049182,1466.915110547691,0.8917785816191083,336.9033475283127,158.13331280739885,1.0,72.13819957102616,394.7074820139124,1.0,96.3790500387116,408.113817026073,0.9649260185964668,94.27465400517353,202.29308543063235,1.0,92.54492401853956,1549.4935320864952,0.9115215389150637,383.3222039948443,5019.3244021941455,1.0,1942.0450727945495,3215.96763022811,1.0,1011.2803872038108,1615.0605971775374,0.9056864253161151,288.9600045910708,4.0
52,1180.8883379183428,0.9085429099292742,204.00340036839108,2632.7898448102123,1.0,920.4776906472932,3642.333350089337,1.0,1214.1111166963792,2239.474575387389,0.9397748345202039,468.8883589758257,159.58549504694287,1.0,66.92710664768524,427.43340610285384,1.0000000000000002,106.49240731629776,444.5936058240382,1.0,110.07968541066433,89.56013244286265,0.8584775914795322,39.46027192649815,2890.953009866923,0.9624901915148243,629.7397061908623,4210.691590658989,1.0,1527.4244261402641,3670.7821524094893,1.0,1357.8204370578082,1758.841682436122,0.8947194400299132,293.4477940253601,4.0
53,1102.8264317027852,0.9227051058287739,188.30545974228306,2828.737723089151,1.0,972.3643811611443,5216.542804635008,1.0,2125.1352699181016,1574.8371755817095,0.9416646132211768,341.1090843489231,121.5306015576631,1.0,51.517521868360845,445.8203604897528,1.0,115.07386586100652,463.7493957544484,1.0,110.92370794191997,148.12456489439066,1.0,70.63801391583404,1813.846179849516,0.9427128540455476,387.6268563542558,6677.663932673555,1.0,2701.540017590214,3011.422605466825,1.0,1029.6522159756025,1361.520154613856,0.9362172273110209,235.83789658853541,4.0
