,deg,cc,ne,deg,cc,ne,deg,cc,ne,deg,cc,ne,deg,cc,ne,deg,cc,ne,deg,cc,ne,id
0,79.8822855125,0.8194991066789425,11.593757973533382,82.46690000000001,0.8036344478803376,15.71727227098556,120.18117142857143,0.8910383912908719,27.484392857134914,65.808898,0.8076442962858262,11.918297868932957,87.90304385714286,0.8506578184789361,24.141138109721,79.0774827825,0.7968424899769542,10.738450466469931,73.7210091882353,0.7591058886514161,9.72184212568096,1.0
1,75.71745425,0.7978407284051767,10.968089452962264,82.7938596,0.8628421072565228,14.842517559317164,105.8143342857143,0.8862549549866306,25.883343339914266,52.93479074,0.8239285396609004,10.286492248495282,86.25841714285716,0.9205005814514786,24.177566413479617,69.6934135875,0.7829758750283635,9.370250393646316,77.2932892117647,0.757009258396812,10.217060746097797,1.0
2,77.79264276250001,0.7905949436317921,11.312367263358118,75.6443,0.8391354651065293,13.808773145816701,120.0808657142857,0.8813535224876606,28.618803620043927,55.36494648,0.7790853655934881,10.170948546109578,95.18322294285716,0.9082603626170384,25.882412996959026,71.70931923750001,0.8079759477571296,9.952599959293371,69.98442882235294,0.7488964432273155,9.164081823153973,1.0
3,78.5118129875,0.8118698183013755,11.161920532958808,81.92683210999999,0.8687144260273504,14.632727690763591,105.03068285714286,0.9269803427510721,25.71916460700829,66.6960495,0.8530253255120623,12.829545043563291,83.62434285714286,0.9208145209717588,22.75855672532117,71.2539256625,0.7763368792868315,9.421852470380582,78.89681399764704,0.7880668884711249,10.138524096537747,1.0
4,79.332009125,0.813311823973984,11.081936793404648,95.04415639999999,0.8516973368928646,16.782661118598284,122.13426857142856,0.9699996106929484,28.064421918901765,56.37406502,0.7138554113647894,10.96133251458458,75.42024285714285,0.6548268466098138,20.24221399264142,78.369906275,0.7556431236778848,10.435393689917067,81.19689302588235,0.7584165068132728,10.644056814469534,1.0
5,77.29213952,0.8219740328579195,10.99366256005191,80.8720364,0.7522191809566579,14.897493811687351,114.99175342857143,0.8860948682876729,27.65390288909393,57.99149200000001,0.8006723245568503,10.878038023358574,88.29925714285714,0.919286461794062,23.822909942720422,71.7757775,0.769283443113486,9.709567988064242,72.20197929411765,0.7676112227497609,9.49479837416219,1.0
6,81.88653320374999,0.7695732041709713,11.446279342802772,66.45540564000001,0.8059233882425618,11.99597110960834,106.70537142857142,0.878630309999646,25.032093189924385,52.8841272,0.6844641109205485,9.837668172430146,86.09548571428572,0.9201816187035089,23.40868405896018,71.8543364125,0.8328240462792982,9.828664672009051,71.18502235294119,0.8050529196544023,9.213817055922364,1.0
7,89.116463225,0.7508702880880994,13.538843011995638,87.87824,0.8453760439961601,16.118132379046095,113.19917142857142,0.8560883370215792,27.461793855959936,46.19894477999999,0.7594542426331354,8.589818650784983,83.48728571428572,0.9196678660475783,23.35676551297397,86.3749407,0.7924856445346036,12.017679766642345,72.3086724,0.76779839129415,9.126390715247949,1.0
8,71.09862740375,0.7943617745045713,10.792884565237408,73.7957586,0.8095063191398836,12.999181574214159,89.66498285714285,0.8182495321303983,19.6885573209085,45.14488120000001,0.8445557812638059,7.708941976368573,62.93068571428572,0.8987325547470821,18.35506204284209,63.88255941999999,0.7342889707506812,8.77404338294836,71.30605788235293,0.7600315750298684,9.020435178569947,2.0
9,75.489007625,0.7715888810842098,11.454338484811277,74.13084866,0.8157679029434591,13.19537351795582,110.61262285714285,0.9627378071412743,22.405179051979225,59.950746460000005,0.8326844740946366,10.523753250047083,54.74465428571428,0.8116804607273285,15.849552786543802,63.91954011875,0.7890828405876729,8.449703357357926,80.01286329411764,0.7626845963943047,10.089344713372249,2.0
10,74.482061625,0.8745968429033785,10.851104624750368,77.1348,0.7839625921681995,13.805867096007898,119.70415142857142,0.8850291796538848,25.139944204143593,45.593296120000005,0.712272151669079,7.923932889453991,54.872109228571425,0.8003755013548111,15.758797294732577,67.1492246,0.8160518113488945,8.962942688342157,79.72400011764707,0.7593739376898571,9.780902804216948,2.0
11,73.30293953875,0.754557680787221,11.030502092124053,86.53242,0.7177665546628117,15.792452572337675,117.54279714285713,0.9655557014662707,24.185687827692412,46.390424,0.7976813303121584,8.094925898673631,42.74391428571429,0.6167434721901144,12.045569146750625,62.7576986125,0.7463757902687019,8.633292146629953,81.02302047058824,0.7670856094412677,10.313407413682377,2.0
12,65.01691550000001,0.7645335393507612,9.90455604146005,65.643276,0.8406140316169315,11.120345479367352,76.21728571428571,0.8270574905803683,17.31233967304019,55.9741418,0.825215904031265,9.46483008843878,57.47150857142857,0.8901312172205336,16.104396073710294,54.29150812499999,0.743895529972189,7.52525668803105,65.05866717647058,0.7968020788408836,8.21926173673861,2.0
13,66.538744,0.7243213217815558,10.4464741150958,76.71431379999999,0.766583322529752,13.965862955979489,100.52249142857144,0.9664248629558526,20.361217573783367,57.86100259999999,0.6872259377033421,10.258645830536384,70.39265714285715,0.8607532719503206,20.2215791834493,62.16718763750001,0.7751381973426127,8.366871982554844,77.91408519999999,0.7832417659529245,9.805827056303306,2.0
14,78.0517642625,0.808174712069027,11.950725552419067,76.444869,0.7593063873881591,13.979685431523214,106.34553142857143,0.9517136261607274,22.20292082169501,54.78235020000001,0.7811881820672568,9.519595246250883,56.486777142857136,0.8004125123048594,15.823472352990185,69.572755375,0.803010378651678,9.709376188386376,74.66902657647059,0.7722669406790776,9.44696829861921,2.0
15,74.6905812475,0.7641701372807591,11.554876527165343,84.00605599999999,0.806149775901791,14.92702002098142,111.9582857142857,0.8503695847586233,22.48242557569089,47.11308400000001,0.6347565534154308,8.521287737368997,61.60905714285713,0.6830493702761673,18.022667783898978,72.042171375,0.7909926461028882,9.740135897798263,79.767158,0.7687734953281656,10.272399494191973,2.0
16,70.90195125,0.7939906778349934,10.809329013540763,84.851194146,0.8339338040753379,15.240376983559255,110.86140571428571,0.866348897432436,23.30719836773756,57.82434400000001,0.7987028477216656,9.814591707657177,61.51302857142856,0.8139238458334945,17.295269206086438,64.30868990375,0.7245429632007188,9.043383564321992,76.83166129411764,0.7424704822525519,9.7898232149404,2.0
17,71.882490875,0.7121952898827983,10.889644121602675,71.77564819999999,0.8289442745260128,12.554274662192132,87.12437714285714,0.8294984645029467,20.079643825627688,66.89654,0.7674278512388975,11.765248046692085,44.83691428571428,0.856720505233149,12.697738598639022,55.058521,0.6736484268189273,7.432133857293607,79.13189164705881,0.7615527159954365,10.261545912961413,2.0
18,73.739775125,0.8211449998296412,11.345528235092598,80.45696622,0.7334087352752501,14.46187712165019,106.93885142857143,0.9105426094624836,21.84649385562616,55.85983419999999,0.7248057108979366,10.020405196112657,54.69094285714285,0.8243238190931725,15.705426913765407,66.9072933125,0.7887976988171649,9.007482265919933,80.84866203176469,0.7788726460512574,10.687081582077575,2.0
19,72.74820459,0.7755990919567239,11.047803875873079,83.79636400000001,0.7487782843493433,15.127946768645327,116.44389428571426,0.7079059710111478,24.726399801820975,58.54063498000001,0.7930734752312414,10.132388890746313,61.37189142857143,0.8911813551700752,16.938670145238103,67.6568164,0.7853481508640803,8.947334045861783,77.8178416917647,0.7751186213702507,10.066270829446372,2.0
20,71.66134875,0.7561846619693886,10.822868992202851,83.22155000000001,0.7795937259226019,14.983645631097668,131.21033142857144,0.8949601392293387,27.284982455927157,50.0277766,0.8057948718968087,8.789284663670998,55.375142857142855,0.8082971313095497,15.443661664821791,57.3766425,0.7640873118729676,7.67850052442779,72.20306382352942,0.7412371813459692,9.251065002066916,2.0
21,72.1405553125,0.7626972168291043,10.812631517075722,77.380628,0.7835120310641217,14.234914632975258,98.12522371428568,0.9429628108168291,20.209644951155262,57.95042920000001,0.6993914346822594,9.913722396952311,54.49793862857143,0.7916992693442678,15.281094194429324,62.89327237500001,0.7335334653917094,8.766303990959186,73.08056070588235,0.7361028892312926,9.098846080227315,2.0
22,73.757827625,0.835586408665284,11.082867202566465,75.80236000000002,0.7941595858581223,13.305492888923288,81.38332000000001,0.6512764565501777,19.300659792646606,56.512871999999994,0.8308279224156839,10.29311769567763,55.79061999999999,0.7999404062074519,15.470328145285448,63.00200985125,0.8068221516284089,8.520355316037708,75.156046,0.8168245283617224,9.437135835903312,2.0
23,77.34376521249999,0.7793257369014219,11.684920378098974,80.716273,0.8250017760184001,14.440546968259113,103.54596285714285,0.9654426297368188,21.739385824570842,59.92488352,0.8457262729215127,10.392540350023491,62.59694819999999,0.8718436858158046,17.29987341787275,61.405610875,0.7361199520834929,8.097611424084546,78.72565102352941,0.7975494949850371,10.062965592120776,2.0
24,74.53619017,0.771487162442072,11.223788443422322,72.4606544,0.7999905797768323,13.110589753893862,115.10039428571427,0.9645103510701392,23.768361419788913,68.09065348,0.7998194267954585,11.878970553573215,51.891242857142856,0.8059823340784071,15.126191884784715,64.0516344,0.8099925869509248,8.77533313844753,82.30615108235294,0.8042977374830022,10.514987597435114,2.0
25,78.31584928749999,0.7621968055043735,11.91994093903319,84.1926247,0.8776007575222838,15.333724543423731,105.26174285714285,0.9180917954834034,22.010019427350272,68.36091529000001,0.808175690668557,11.737510360829521,54.24784857142857,0.9233557604605254,15.386285707692597,65.533961425,0.785104206014938,9.061590204305157,85.73261736705884,0.7891867263687568,10.843863890973404,2.0
26,67.33517625,0.7563693955425876,9.758315406129231,69.1350424,0.8375180699926762,12.379857730519486,112.7047257142857,0.9165300609109119,24.141599344752986,53.524711,0.7780331594469757,9.343650450529456,53.89592571428572,0.9236023518220211,15.230132176362115,58.69141425,0.7969211904665505,8.041546098986002,70.63185552941178,0.7759647587982649,8.998789935150327,2.0
27,49.951330000000006,0.5579170259153757,7.029250024662123,78.31482600000001,0.8144647436859671,14.103728573230574,88.03445999999998,0.5850736087289131,19.88029676751679,60.616451999999995,0.7257516213768086,10.012231318487196,50.98281428571428,0.9266085779581826,13.84344541953095,53.7664535875,0.7960706428858266,6.998332247491925,68.52422423529413,0.7056310786932718,8.601557893009131,2.0
28,54.872217737499994,0.7369402709582368,8.046160721846894,64.50618114,0.8565111010254507,12.426041786973649,75.52344285714285,0.7477617467905162,16.58992634441066,56.550498000000005,0.7614469489906097,9.942617969654279,41.44894,0.850977157861867,12.38007959114943,48.058530149999996,0.8155862881789484,6.500646056928031,61.67326941176471,0.7273473032991837,8.017445315822934,2.0
29,61.9147198,0.7391707912260645,9.262135648335997,67.7903494,0.8156448056726372,11.699288885330626,84.14191428571428,0.38390656699668174,20.035745314846487,55.60176459999999,0.826589799838066,9.588127665056223,42.05985714285714,0.8885681318826373,11.426312249025603,57.009914912499994,0.6860575847667901,7.818088468697596,71.90148458823529,0.7185796382527654,9.387021139462972,2.0
30,57.35731775,0.8233198333613447,8.619772851002509,66.7672784,0.8781382871011768,12.11985954027998,65.78978000000001,0.6770967298881746,15.73555571625453,45.19382198000001,0.8289749862115979,8.013835218490057,49.01595428571428,0.8517470896490138,14.079940666517444,45.71091807124999,0.7607317968743523,6.266801610969795,63.67734976470588,0.793626832040246,8.185048286509714,2.0
31,64.56382823625,0.786045425381638,9.576430622764533,64.01190478000001,0.7952762404265101,11.373463112735001,76.01848571428572,0.9124593197714921,17.49272923270064,50.83462114,0.8481077968709322,9.303042452092319,55.87922857142858,0.9258995837038535,15.876947540125613,55.1284323875,0.8099358977057023,7.493139686085189,66.04902854117647,0.7830220723068041,8.269286520264284,3.0
32,69.80135957499999,0.8285270776857812,10.324091022971098,60.983250599999984,0.6461351848772464,11.028460774773682,99.71591714285715,0.8789055964432823,23.320697905562188,51.8703584,0.7856475787319243,9.129733715121738,57.04500314285714,0.7813931798303864,16.166335988175693,59.576995149999995,0.8303434641861469,7.967438112042799,69.752402,0.7781379484196438,8.872985120209957,3.0
33,68.404506,0.7973368005906976,10.099214768431715,65.92554200000001,0.8224123013221725,11.430304457577147,73.79422857142858,0.868790591971076,15.6516349999367,56.639774,0.8210615740953798,10.1234927694301,59.74597142857143,0.7726455591710014,16.0482143514987,59.396832125,0.7189078726376286,8.098005315198053,69.56473847058824,0.783348336278897,9.133605431892596,3.0
34,46.6165165,0.6990378408374478,6.61611445540764,56.70495699999999,0.6959531077099804,10.487513687634493,89.68217114285714,0.8390824718914125,20.2568012201704,32.207190659999995,0.7957224783641752,5.7335963516612996,70.8788857142857,0.9241239700288864,20.652567620324653,53.320646749999995,0.7401036223855417,7.39739587155926,55.83366565058823,0.7338715933567569,7.393278298363893,3.0
35,68.05651074875,0.8394324522343993,10.152635250494434,59.064963999999996,0.8073653568300185,10.70167830561709,73.24943285714286,0.8957606526531487,18.42966605337258,58.7944839,0.8503579326159688,10.545424497217109,55.98022857142856,0.8133519763462996,16.415705027667677,54.441154312500004,0.7588997256787261,7.48722509020965,64.47421237647058,0.8138403515383787,8.518230830426061,3.0
36,72.1349613225,0.8570657553398604,10.50100844699865,62.09798600000001,0.774903654758645,11.12243159446538,81.56379999999999,0.9046460231253232,18.663699879866705,50.3803641,0.8200351735672256,8.913941183952012,57.92016,0.8997542710996597,16.49877111647031,57.782450787500004,0.7837729561411957,7.88785972373819,72.37558971764706,0.7466324268585018,9.17089416407219,3.0
37,67.3141255275,0.7988399004559417,9.726634724377975,73.69340538000002,0.6085353500910349,13.65799070073285,83.74157142857143,0.4326275134673288,20.741944523238555,57.572006,0.7751950048227128,10.313735358179073,50.652,0.6704991668341796,16.253216706481904,57.432280625,0.7971745353014167,7.942961210364331,72.48738105882352,0.7492452505093237,9.37731862461192,3.0
38,77.99119863,0.7730823870052999,11.65355948227809,76.0261522,0.8779379537131525,13.463535234732898,91.78094171428572,1.0,21.129889756700493,58.59288,0.8450025901306631,10.305759576621544,63.6307,0.9260783824016532,18.193489460553003,64.047458225,0.726807647328336,9.031598555256723,77.19247190941176,0.7892650595964044,9.949386250739044,3.0
39,66.99016846250001,0.8343603185036808,9.80793730423339,66.44992197999998,0.8996440632066502,11.70284096109755,79.27938514285714,0.9665377441133879,18.33403652261511,53.75930462,0.8309064583361699,9.367648002819273,58.07206285714286,0.9249895106033056,17.28192108780114,56.507873450000005,0.7672043334594683,7.558759237294029,67.50524521647058,0.7652567335155506,8.60710662159262,3.0
40,64.53575028125,0.7491631859047292,9.435061369262236,65.967636,0.8006404695043686,11.934951133878409,96.10810571428571,0.968756229051432,21.8271894160693,48.45936852799999,0.7951360959422845,8.66729901245276,59.43237428571429,0.9052884065435878,17.17961898666987,59.54190495625,0.8222459708138379,8.126470787028778,69.91257366117645,0.755281676316577,9.160799821550071,3.0
41,81.71095499999998,0.8247909262452724,12.08663097995792,81.630781,0.8108114991020343,14.74675566118328,95.37925714285714,0.8813438122914209,22.94057891250177,63.51557489999999,0.8091954757244345,11.79477848779628,56.52791428571429,0.4361244402528018,15.538851953830317,69.5905268625,0.7398284813388902,9.491467674089439,77.56890456470587,0.7678096347842657,9.947467895457113,3.0
42,69.174125875,0.7895536607721971,10.125853880739335,71.66226408,0.8789262382384033,12.892347965079185,80.84138142857144,1.0,18.621955790135196,47.118628,0.808966799577982,8.521515656231294,60.04368942857143,0.7839037436849841,17.12965321933446,59.8687859,0.7425128101929401,8.256978133442876,71.21550925764707,0.7908556735902804,9.125515789304265,3.0
43,69.84479725,0.7875467305105013,10.239884407046922,67.3213482,0.7346746197557873,12.202502291432113,86.413712,0.9309288730171115,20.14027000156535,51.524464,0.836095823879212,9.233883626395844,51.61770571428571,0.8887872148391772,14.957621327791022,58.191534225,0.7988605338615353,7.949317403878592,67.5274263282353,0.7521551046285023,8.591578098466982,3.0
44,66.92751104999999,0.7547604800192569,10.176724207979998,68.560798,0.7551303943136748,12.241678058138799,87.53935999999999,0.7694991546842983,21.146419947508996,48.21389978,0.7961948655701832,8.77988707305708,60.75727714285714,0.9270564331231242,17.77598096901894,54.1544519375,0.7371700765404492,7.430189232695247,69.20218191764705,0.7809368460702816,8.973255335679418,3.0
45,68.647469125,0.7619120346569705,10.503768974686274,66.33739510000001,0.8540618066010826,11.68358790359142,78.36155085714286,0.9570783807220768,18.222560944391297,51.890897777999996,0.8249384453285138,9.756288347724235,61.9873,0.9268643425052395,18.00795554803017,54.442728375,0.7689028564855405,7.670801438509319,67.19591105882353,0.7714369762859246,8.682106814779312,3.0
46,63.62135525000001,0.7629392687024239,9.653134807230195,56.6721424,0.7246171693164779,10.367319142646542,69.03177142857143,0.6190703869621015,16.698452509041523,54.20614746,0.8087901347158872,9.974501158301614,53.24839714285714,0.9284524704781182,15.098249929240142,57.367448375,0.771831758226144,7.769068920727589,68.50491941176472,0.769855493753797,9.020176365334837,3.0
47,64.176718225,0.8445763629617178,9.386854790676646,66.209712,0.7893056362883953,11.959268853155077,99.10090857142858,0.9477948858776407,22.097234553359772,40.86853000000001,0.827141926466283,7.5942326260134125,59.37109428571428,0.8108125316424617,17.00681421083001,53.931809125,0.7471581339708426,7.3444830993696595,63.965856,0.7014968855045757,8.07793035573659,3.0
48,62.217397125,0.7643628845257007,8.713891423945949,65.01803199999999,0.7655833617616018,11.082169065741974,73.36302857142857,0.8437415277718812,16.94805459003467,49.0316658,0.8482505189752935,8.819619732025348,66.78425714285716,0.8141782628766403,19.505495737539032,54.654643625,0.6595446584059812,7.8039607817490415,57.627701329411764,0.7536179370418677,7.357789762774382,3.0
49,42.58883230250001,0.5903796698938715,5.96212526784957,63.113043580000024,0.7572796500756531,12.146977369945393,59.22557142857142,0.30721916702044355,11.91580501230935,64.73178,0.7694756300532891,11.892557492350788,49.99284285714286,0.7795675491388171,13.664266629020176,50.849318018750004,0.7018520324771653,7.010559565177135,63.78864589411766,0.667004623195375,8.4547135961928,3.0
50,68.1332495,0.7670525885646551,10.452466628049766,63.221166200000006,0.8590995669301582,11.279245878719417,71.09862571428572,0.8902043470010766,17.019391669257814,47.997225199999995,0.7489974964744149,8.619572548159335,55.39742857142858,0.8142259763777521,16.025188647208548,55.5467783325,0.7951932367963059,7.637724167962949,68.74421011764706,0.7351281587263043,9.209025150608559,3.0
51,80.8212884125,0.8246712449887393,12.262223248248024,78.047266,0.8055732049123556,13.995489487934861,92.46365714285714,0.8149144230732315,22.142692108262846,55.99531304,0.8121175083082921,10.21639157478884,61.55350571428572,0.900942232972133,17.837263565555336,67.63083954999999,0.8088285393165746,9.154327536415876,80.52633278352943,0.7961442868355256,10.322794340503698,3.0
